,ORISPL,MWMax,PLPRMFL,FuelType,PLHTIAN,PLNGENAN,LAT,LON,Heat Rate MBTU/MWh,Gentype,GO,BusNum,Name,Substation Latitude,Substation Longitude,Distance
2077,59430,5,SUN,SOLAR,0,9985,36.088611,-115.177778,0,solar," 30187, ",30187,LAS VEGAS 49 2,36.0725,-115.1804,1.120467097
2078,58490,30.2,SUN,SOLAR,0,81863,36.23,-114.87,0,solar," 30292, 30293, 30294, ",30292,LAS VEGAS 68 1,36.23,-114.87,0
2079,57192,150,WND,WIND,0,329399,39.104167,-114.492222,0,wind," 30382, 30383, 30384, 30385, 30386, ",30382,ELY 2 1,39.1042,-114.4922,0.002565227
2080,50654,21.8,GEO,GEOTHERMAL,0,83852,39.37,-119.766944,0,other," 30398, ",30398,RENO 23 1,39.37,-119.7669,0.00235601
2081,54665,18.2,GEO,GEOTHERMAL,0,53257,39.395603,-119.746762,0,other," 30445, 30446, 30447, 30448, ",30445,RENO 24 1,39.3951,-119.7471,0.039133385
2082,54666,18.2,GEO,GEOTHERMAL,0,61883,39.394444,-119.7475,0,other," 30446, 30447, 30448, ",30446,RENO 24 2,39.3951,-119.7471,0.050064428
2083,54854,222,NG,GAS,705949.594,53892,36.1375,-115.0339,0,ng," 30380, ",30380,LAS VEGAS 73 2,36.1375,-115.0339,0
2084,59826,103.5,SUN,SOLAR,0,7967,36.518,-116.497,0,solar," 30084, ",30084,AMARGOSA VALLEY 1,36.5285,-116.4636,1.99482271
2085,61611,100,SUN,SOLAR,0,232044,35.851336,-114.974386,0,solar," 30353, 30354, 30355, ",30353,BUNKERVILLE 1 3,35.8719,-114.9283,2.949573607
2086,61930,200,SUN,SOLAR,0,175258,35.867258,-114.956428,0,solar," 30354, 30355, ",30354,BUNKERVILLE 1 4,35.8719,-114.9283,1.61058384
2087,61931,25,SUN,SOLAR,0,0,35.844106,-114.9713,0,solar," 30355, ",30355,BUNKERVILLE 1 5,35.8719,-114.9283,3.081640742
2088,61932,25,SUN,SOLAR,0,0,35.892658,-114.936525,0,solar," 30223, ",30223,HENDERSON 9 1,35.9252,-114.9949,3.969182267
2089,62440,50,SUN,SOLAR,0,0,35.899694,-114.92625,0,solar," 30237, ",30237,HENDERSON 11 1,35.9457,-114.9891,4.741727241
2090,52015,70.9,GEO,GEOTHERMAL,0,491707,39.9663,-117.8557,0,other," 30308, ",30308,FALLON 4 2,39.9663,-117.8557,0
2091,56224,409.6,SUB,COAL,11310877,1049081,40.7461,-116.5297,0,coal," 30302, 30303, 30304, 30305, 30306, ",30302,BATTLE MOUNTAIN 2 1,40.7461,-116.5297,0
2092,60785,44.3,GEO,GEOTHERMAL,0,249836,39.667002,-117.693658,0,other," 30075, 30076, ",30075,FALLON 1 1,39.5399,-118.2212,29.48718807
2093,62980,10,SUN,SOLAR,0,1348,39.59,-119.52,0,solar," 30387, 30388, 30389, 30390, 30391, 30392, 30393, 30394, 30395, 30396, 30397, ",30387,SPARKS 9 1,39.5625,-119.525,1.915875855
2094,63906,60,SUN,SOLAR,0,0,39.57395,-119.5242,0,solar," 30388, 30389, 30390, 30391, 30392, 30393, 30394, 30395, 30396, 30397, ",30388,SPARKS 9 2,39.5625,-119.525,0.791073244
2095,57451,32,GEO,GEOTHERMAL,0,124101,41.4828,-116.1511,0,other," 30289, 30290, 30291, ",30289,TUSCARORA 1,41.4828,-116.1511,0
2096,55687,688.4,NG,GAS,17092843.5,2240346,35.6139,-115.3561,0,ng," 23507, 23508, 23509, 23510, 23511, 23512, 23513, 23514, 23515, ",23507,JEAN 2 3,35.6139,-115.3561,0
2097,57166,3.2,LFG,BIOMASS,257541,23493,39.493315,-119.620304,0,other," 30060, 30061, 30062, ",30060,SPARKS 6 1,39.5504,-119.622,3.939223603
2098,56500,118.6,NG,GAS,2750023.938,312235.994,39.5603,-119.5108,0,ng," 30281, 30282, 30283, ",30281,SPARKS 8 1,39.5603,-119.5108,0
2099,63001,6.4,GEO,GEOTHERMAL,0,14130,39.163279,-119.180472,0,other," 30460, 30461, ",30460,YERINGTON 2 3,39.1281,-119.1322,3.551465898
2100,61496,10,SUN,SOLAR,0,20784,44.675,-121.122,0,solar," 13663, ",13663,MADRAS 3 1,44.6944,-121.2314,5.553157508
2101,62560,47.3,SUN,SOLAR,0,1094,42.170176,-120.402317,0,solar," 13407, 13408, ",13407,LAKEVIEW 1,42.2839,-120.4087,7.856111447
2102,56223,10.9,NG,GAS,0,0,46.158402,-123.40596,0,ng," 13512, ",13512,CLATSKANIE 3 1,46.154,-123.4066,0.305585774
2103,63795,10,SUN,SOLAR,0,0,43.31942,-121.0035,0,solar," 13382, ",13382,LA PINE 1,43.637,-121.3711,28.67384436
2104,56855,103,WND,WIND,0,189718,45.7167,-120.2008,0,wind," 13589, 13590, 13591, ",13589,ARLINGTON 6 1,45.7167,-120.2008,0
2105,63507,60,SUN,SOLAR,0,0,45.131793,-120.880655,0,solar," 13385, ",13385,WARM SPRINGS 1,44.8021,-121.2144,28.03534813
2106,61854,15,SUN,SOLAR,0,0,44.702418,-117.763482,0,solar," 13441, ",13441,BAKER CITY 1,44.8738,-117.7051,12.1774245
2107,57882,1.7,SUN,SOLAR,0,1984,45.269444,-122.771667,0,solar," 13277, 13278, ",13277,CANBY 1,45.2832,-122.737,1.938916913
2108,62170,2.2,SUN,SOLAR,0,3638,45.077,-123.395,0,solar," 13046, 13047, ",13046,SHERIDAN 1 1,45.0786,-123.3732,1.0723117
2109,60616,8,SUN,SOLAR,0,18569,42.175,-120.3598,0,solar," 13408, ",13408,LAKEVIEW 2,42.2839,-120.4087,7.923833276
2110,61281,10,SUN,SOLAR,0,22668,44.060814,-121.237203,0,solar," 13388, 13389, ",13388,BEND 3 1,44.0749,-121.1905,2.520135992
2111,8073,610.7,NG,GAS,5174177.875,500551,46.172401,-123.17392,0,ng," 13645, 13646, 13647, 13648, 13649, ",13645,CLATSKANIE 4 1,46.1724,-123.1739,0.000962157
2112,57372,1.6,SUN,SOLAR,0,1694,45.112222,-123.234722,0,solar," 13065, ",13065,MCMINNVILLE 2 1,45.1164,-123.2186,0.839434267
2113,6484,1.1,WAT,HYDRO,0,1559.001,44.062326,-121.313331,0,hydro,,13528,MADRAS 2 6,44.6058,-121.2773,37.56716428
2114,59491,10,WND,WIND,0,28425,44.366944,-117.343889,0,wind," 13443, 13444, 13445, ",13443,VALE 1 1,44.1013,-117.2968,18.48969132
2115,3074,18,WAT,HYDRO,0,70106,44.7514,-122.2832,0,hydro,,13488,LOWELL 1 1,44.7224,-122.2511,2.550660623
2116,56968,1.7,WND,WIND,0,3276,45.655,-119.4647,0,wind," 13614, 13615, ",13614,ECHO 1,45.7286,-119.4181,5.560924905
2117,63467,2.2,SUN,SOLAR,0,0,44.965702,-122.954234,0,solar," 13169, 13170, ",13169,SALEM 13 1,44.9415,-122.9275,2.123987103
2118,56485,449.7,WND,WIND,0,983163,45.653745,-120.603414,0,wind," 13516, 13517, 13518, 13519, 13520, 13521, ",13516,WASCO 2 1,45.6537,-120.6034,0.003180901
2119,10869,40,WDS,BIOMASS,2964905.375,162686,42.436111,-122.849958,0,other," 13632, ",13632,WHITE CITY 2 1,42.4361,-122.85,0.002277653
2120,58150,2,SUN,SOLAR,0,3289,42.17505,-120.362631,0,solar," 20271, ",20271,ALTURAS 1,41.5381,-120.5829,45.40507207
2121,62867,10,SUN,SOLAR,0,0,42.271284,-120.359221,0,solar," 13405, 13406, ",13405,CHRISTMAS VALLEY 1,43.1784,-120.4491,62.78188333
2122,62866,10,SUN,SOLAR,0,0,42.175,-120.412,0,solar," 13384, ",13384,BONANZA 1,42.1897,-121.3475,48.0332791
2123,62865,10,SUN,SOLAR,0,0,42.122,-120.498,0,solar," 13383, ",13383,MALIN 1,42.0133,-121.5238,53.28377751
2124,62864,10,SUN,SOLAR,0,0,42.117,-120.333,0,solar," 13406, ",13406,CHRISTMAS VALLEY 2,43.1784,-120.4491,73.50217553
2125,62863,10,SUN,SOLAR,0,0,42.197,-120.556,0,solar," 13370, 13371, ",13370,KLAMATH FALLS 2 1,42.2055,-121.628,55.01624595
2126,62272,8,SUN,SOLAR,0,18071,42.392193,-121.024494,0,solar," 13371, ",13371,KLAMATH FALLS 2 2,42.2055,-121.628,33.50059831
2127,6106,642.2,SUB,COAL,26528696,2573942,45.693182,-119.808819,0,coal," 13695, 13696, 13697, 13698, 13699, ",13695,BOARDMAN 4 1,45.6932,-119.8088,0.00154628
2128,3075,1162,WAT,HYDRO,0,4207100.994,45.6441,-121.941009,0,hydro,,13669,CASCADE LOCKS 4,45.6441,-121.941,0.00043597
2129,62169,2.2,SUN,SOLAR,0,3462,45.431,-122.285,0,solar," 13346, ",13346,DAMASCUS 1,45.4882,-122.3508,5.082378149
2130,63464,2.2,SUN,SOLAR,0,0,44.984217,-122.813127,0,solar," 13167, ",13167,SALEM 12 1,44.9877,-122.8984,4.185728921
2131,61844,2.8,SUN,SOLAR,0,0,44.465334,-118.204075,0,solar," 13481, 13482, 13483, ",13481,UNION 2 1,45.0852,-117.8163,46.85941483
2132,63694,4,SUN,SOLAR,0,0,45.101804,-123.410102,0,solar," 13047, ",13047,SHERIDAN 1 2,45.0786,-123.3732,2.413701432
2133,56967,5,WND,WIND,0,11293,45.7017,-119.4222,0,wind," 13615, ",13615,ECHO 2,45.7286,-119.4181,1.868347862
2134,3067,114.3,WAT,HYDRO,0,42328.999,44.285977,-122.041352,0,hydro,,13454,BLUE RIVER 2,44.286,-122.0414,0.002861746
2135,58503,500,NG,GAS,21347340,2989615,45.698611,-119.813056,0,ng," 13696, 13697, 13698, 13699, ",13696,BOARDMAN 4 2,45.6932,-119.8088,0.426703147
2136,63207,2.2,SUN,SOLAR,0,523,45.172,-122.912,0,solar," 13196, ",13196,WOODBURN 2 1,45.1929,-122.8784,2.185342555
2137,61631,9.9,SUN,SOLAR,0,19445,42.610732,-121.861248,0,solar," 13366, 13367, ",13366,KLAMATH FALLS 1 1,42.4035,-122.148,20.47104768
2138,59076,10,WND,WIND,0,25282,45.88,-118.463333,0,wind," 13605, 13606, 13607, 13608, 13609, 13610, ",13605,ATHENA 1,45.8992,-118.5914,6.317296654
2139,3020,15,WAT,HYDRO,0,26356,43.251244,-122.337924,0,hydro,,13603,IDLEYLD PARK 2 3,43.2669,-122.4098,3.784044881
2140,3021,26,WAT,HYDRO,0,35821,43.266894,-122.409807,0,hydro,,13659,IDLEYLD PARK 4 4,43.2727,-122.4475,1.943206282
2141,7725,5.6,LFG,BIOMASS,461628.016,41398,44.6969,-123.2234,0,other," 13069, ",13069,CORVALLIS 3 1,44.6189,-123.2459,5.498862437
2142,50993,7.5,WDS,BIOMASS,0,0,42.961126,-123.359138,0,other," 13078, 13079, ",13078,MYRTLE CREEK 1,42.9845,-123.2781,4.413299694
2143,50921,7.5,WDS,BIOMASS,0,0,44.458696,-118.720601,0,other," 13419, 13420, ",13419,JOHN DAY 1,44.4751,-118.9902,13.37843877
2144,61831,2.2,SUN,SOLAR,0,3335,45.17,-122.473,0,solar," 13343, 13344, 13345, ",13343,BEAVERCREEK 1,45.2556,-122.4669,5.918744956
2145,56195,43,WND,WIND,0,87601,45.943,-118.591,0,wind," 13637, 13638, 13639, 13640, 13641, 13642, 13643, 13644, ",13637,MILTON FREEWATER 2 1,45.943,-118.591,0
2146,55739,49.8,WND,WIND,0,74241,45.2766,-120.2794,0,wind," 13514, 13515, ",13514,CONDON 1,45.2766,-120.2794,0
2147,3076,26,WAT,HYDRO,0,89009,44.1307,-122.2439,0,hydro,,13533,LOWELL 3 2,44.1307,-122.2439,0
2148,50630,13.1,MSW,BIOMASS,1684302.625,65995,45.048467,-122.962761,0,other," 13165, 13166, ",13165,SALEM 11 1,45.0701,-122.9719,1.559387896
2149,7350,296,NG,GAS,23593609.92,1769340,45.847998,-119.67392,0,ng," 13550, 13551, 13552, 13553, ",13550,BOARDMAN 2 1,45.848,-119.6739,0.000975134
2150,7931,287,NG,GAS,13014728.13,1890016,45.848039,-119.673965,0,ng," 13675, 13676, 13677, 13678, ",13675,BOARDMAN 3 1,45.848,-119.674,0.003179412
2151,61827,2.2,SUN,SOLAR,0,3510,45.17,-123.135,0,solar," 13104, ",13104,DAYTON 6 1,45.2576,-123.1419,6.05873335
2152,3077,100,WAT,HYDRO,0,247809,44.7224,-122.2511,0,hydro,,13488,LOWELL 1 1,44.7224,-122.2511,0
2153,3078,15,WAT,HYDRO,0,28114,43.9242,-122.8055,0,hydro,,13583,LOWELL 4 4,43.9153,-122.7531,2.686241073
2154,50396,51.5,WDS,BIOMASS,932932.757,133638,43.0895,-123.4156,0,other," 13548, 13549, ",13548,DEXTER 2 1,43.0895,-123.4156,0
2155,61761,6.3,WDS,BIOMASS,113049.581,17739,43.2898,-123.361638,0,other," 13037, 13038, ",13037,ROSEBURG 2 1,43.2385,-123.4355,5.140705717
2156,63466,2.2,SUN,SOLAR,0,0,44.970572,-122.803509,0,solar," 13259, ",13259,SILVERTON 1,44.9164,-122.746,4.684812476
2157,56461,3.2,LFG,BIOMASS,172479,13989,42.3844,-122.7718,0,other," 13214, 13215, ",13214,MEDFORD 4 1,42.4147,-122.7752,2.098604183
2158,63642,1.8,SUN,SOLAR,0,0,45.431,-122.286,0,solar," 13360, ",13360,BORING 1,45.5193,-122.2723,6.134206836
2159,59492,10,WND,WIND,0,26115,44.353056,-117.323056,0,wind," 13444, 13445, ",13444,VALE 1 2,44.1013,-117.2968,17.43122673
2160,60263,1.6,OBG,BIOMASS,138397,12966,45.400524,-122.765822,0,other," 13254, 13255, 13256, ",13254,LAKE OSWEGO 1 1,45.397,-122.7887,1.139357677
2161,63330,10,SUN,SOLAR,0,0,45.35,-122.35,0,solar," 13357, ",13357,GRESHAM 4 1,45.4232,-122.3997,5.603868664
2162,3024,2.8,WAT,HYDRO,0,16812,42.514575,-122.757062,0,hydro,,13632,WHITE CITY 2 1,42.4361,-122.85,7.20351295
2163,61560,9.9,SUN,SOLAR,0,18865,42.400814,-122.82917,0,solar," 13215, ",13215,MEDFORD 4 2,42.4147,-122.7752,2.922272221
2164,3025,3.2,WAT,HYDRO,0,0,42.224847,-121.795496,0,hydro,,13522,KLAMATH FALLS 4 1,42.1727,-121.8144,3.727654558
2165,61497,10,SUN,SOLAR,0,20744,44.618,-121.205,0,solar," 13523, 13524, 13525, 13526, 13527, ",13523,MADRAS 2 1,44.6058,-121.2773,3.66418512
2166,56623,100.7,WND,WIND,0,305671,45.085221,-117.816273,0,wind," 13482, 13483, ",13482,UNION 2 2,45.0852,-117.8163,0.001961532
2167,57137,66.1,WND,WIND,0,133022,45.943,-118.591,0,wind," 13638, 13639, 13640, 13641, 13642, 13643, 13644, ",13638,MILTON FREEWATER 2 2,45.943,-118.591,0
2168,56781,21,WDS,BIOMASS,302259.572,54936.844,44.770792,-122.611974,0,other," 13353, 13354, 13355, ",13353,LYONS 1 1,44.8281,-122.4471,9.020194478
2169,3045,54.6,WAT,HYDRO,0,80141,45.268045,-122.32009,0,hydro,,13593,ESTACADA 3 2,45.2433,-122.28,2.596840273
2170,58687,4.8,LFG,BIOMASS,334927.008,31563,45.69,-119.61,0,other," 13551, 13552, 13553, ",13551,BOARDMAN 2 2,45.848,-119.6739,11.34067987
2171,63331,10,SUN,SOLAR,0,0,45.35,-122.25,0,solar," 13363, 13364, 13365, ",13363,SANDY 1 1,45.3824,-122.1749,4.286233038
2172,3026,11,WAT,HYDRO,0,20911,43.274221,-122.448978,0,hydro,,13600,IDLEYLD PARK 1 1,43.2939,-122.4728,1.813545035
2173,63636,9.9,SUN,SOLAR,0,0,43.320081,-121.003496,0,solar," 13374, 13375, ",13374,CHILOQUIN 1,43.0194,-121.6308,37.88754164
2174,63926,10,SUN,SOLAR,0,0,43.38988,-120.956087,0,solar," 13386, 13387, ",13386,BEND 2 1,44.0067,-121.3017,45.96841813
2175,6552,20,WAT,HYDRO,0,61271,44.4146,-122.6712,0,hydro,,13653,LOWELL 5 4,44.4494,-122.5494,6.487423045
2176,56969,10,WND,WIND,0,23868,45.7286,-119.4181,0,wind," 13537, 13538, 13539, 13540, 13541, 13542, ",13537,HERMISTON 4 1,45.8042,-119.37,5.715435883
2177,56970,10,WND,WIND,0,21832,45.6447,-119.4533,0,wind," 13538, 13539, 13540, 13541, 13542, ",13538,HERMISTON 4 2,45.8042,-119.37,11.72935218
2178,55989,122.8,WND,WIND,0,223957,46.01279,-118.816246,0,wind," 13464, 13465, 13466, ",13464,HELIX 1 1,46.0128,-118.8162,0.002318872
2179,63301,10,SUN,SOLAR,0,227,42.16,-120.4,0,solar," 13372, 13373, ",13372,KLAMATH FALLS 3 1,42.0984,-121.7343,68.68308063
2180,58109,37.3,BLQ,BIOMASS,0,0,44.611944,-123.931944,0,other," 13571, 13572, ",13571,TOLEDO 2 1,44.6119,-123.9319,0.003733666
2181,56192,36,BLQ,BIOMASS,836191.037,150639,46.153955,-123.40658,0,other," 10021, ",10021,CATHLAMET 1,46.1904,-123.332,4.375265763
2182,63710,200,WND,WIND,0,0,45.562715,-120.708464,0,wind," 13660, 13661, 13662, ",13660,WASCO 4 1,45.571,-120.593,5.630037532
2183,61835,2.2,SUN,SOLAR,0,3859,45.054,-123.61,0,solar," 13034, ",13034,WILLAMINA 1,45.0801,-123.5816,2.275938687
2184,3080,80,WAT,HYDRO,0,158218,44.4494,-122.5494,0,hydro,,13650,LOWELL 5 1,44.4494,-122.5494,0
2185,6403,17.2,WAT,HYDRO,0,51535,42.121168,-122.547896,0,hydro,,20415,HORNBROOK 1,41.9757,-122.3581,14.0045084
2186,60330,6,SUN,SOLAR,0,13458,43.936687,-117.381214,0,solar," 13687, 13688, ",13687,VALE 2 1,44.0231,-117.4681,7.372768314
2187,56790,100.8,WND,WIND,0,192853,45.52,-120.5744,0,wind," 13529, 13530, 13531, ",13529,MORO 1,45.52,-120.5744,0
2188,3013,391.5,WAT,HYDRO,0,2213313.999,45.2439,-116.7008,0,hydro,,13597,OXBOW 2 4,45.2439,-116.7008,0
2189,54761,621.2,NG,GAS,21333072.23,2862630,45.8042,-119.37,0,ng," 13539, 13540, 13541, 13542, ",13539,HERMISTON 4 3,45.8042,-119.37,0
2190,55328,689.4,NG,GAS,31517371,4298264,45.794046,-119.313323,0,ng," 13506, 13507, 13508, 13509, 13510, 13511, ",13506,HERMISTON 3 1,45.794,-119.3133,0.003365649
2191,3081,30,WAT,HYDRO,0,116765,43.7107,-122.4238,0,hydro,,13513,LOWELL 2 1,43.7107,-122.4238,0
2192,57550,290,WND,WIND,0,518078,45.58555,-120.008249,0,wind," 13574, 13575, ",13574,IONE 2 1,45.6533,-119.9914,4.749638976
2193,60331,9,SUN,SOLAR,0,20222,44.151256,-117.000071,0,solar," 13447, 13448, ",13447,ONTARIO 1 1,44.0355,-117.0318,8.146603465
2194,61832,2.2,SUN,SOLAR,0,3684,45.129,-122.899,0,solar," 13226, 13227, 13228, ",13226,HUBBARD 1,45.1224,-122.8382,3.007003851
2195,50191,65,BLQ,BIOMASS,553431.79,98864,44.0569,-122.9555,0,other," 13562, 13563, 13564, 13565, 13566, 13567, 13568, ",13562,SPRINGFIELD 5 1,44.0569,-122.9555,0
2196,59490,10,WND,WIND,0,28489,44.425,-117.273889,0,wind," 74004, 74005, ",74004,WEISER 1,44.2989,-117.0262,15.04443714
2197,3028,98.7,WAT,HYDRO,0,228036,42.093611,-122.0703,0,hydro,,13460,KENO 2,42.0936,-122.0703,0.000759208
2198,3082,2160,WAT,HYDRO,0,7643804,45.71644,-120.69408,0,hydro,,13499,THE DALLES 2 4,45.7164,-120.6941,0.002927058
2199,63208,2.2,SUN,SOLAR,0,495,45.083,-122.904,0,solar," 13166, ",13166,SALEM 11 2,45.0701,-122.9719,3.439559549
2200,55103,501.5,NG,GAS,24941069.36,3311657.6,42.173889,-121.810556,0,ng," 13554, 13555, 13556, 13557, 13558, 13559, 13560, 13561, ",13554,KLAMATH FALLS 5 1,42.1739,-121.8106,0.002383159
2201,61553,2.9,SUN,SOLAR,0,7278,42.183,-121.764,0,solar," 13555, 13556, 13557, 13558, 13559, 13560, 13561, ",13555,KLAMATH FALLS 5 2,42.1739,-121.8106,2.473378829
2202,55544,117.6,NG,GAS,921540.5,82087,42.172718,-121.814393,0,ng," 13556, 13557, 13558, 13559, 13560, 13561, ",13556,KLAMATH FALLS 5 3,42.1739,-121.8106,0.211135078
2203,57924,5,SUN,SOLAR,0,0,42.225,-121.781667,0,solar," 13557, 13558, 13559, 13560, 13561, ",13557,KLAMATH FALLS 5 4,42.1739,-121.8106,3.826746074
2204,55871,24.5,WND,WIND,0,46016,45.5563,-120.5507,0,wind," 13530, 13531, ",13530,MORO 2,45.52,-120.5744,2.75817856
2205,56359,75,WND,WIND,0,193625,45.571,-120.593,0,wind," 13661, 13662, ",13661,WASCO 4 2,45.571,-120.593,0
2206,56468,297.5,WND,WIND,0,699889,45.5836,-120.5042,0,wind," 13484, 13485, 13486, 13487, ",13484,WASCO 1 1,45.5836,-120.5042,0
2207,62171,2.2,SUN,SOLAR,0,3880,45.023,-122.922,0,solar," 13170, ",13170,SALEM 13 2,44.9415,-122.9275,5.634341548
2208,57398,26.8,OBS,BIOMASS,0,0,42.188889,-120.679166,0,other," 13373, ",13373,KLAMATH FALLS 3 2,42.0984,-121.7343,54.55540536
2209,3068,15.9,WAT,HYDRO,0,0,44.1011,-122.6892,0,hydro,,13586,LOWELL 4 7,43.9153,-122.7531,13.2172984
2210,56360,110.4,WND,WIND,0,98159,45.652457,-120.209783,0,wind," 13467, 13468, 13469, ",13467,ARLINGTON 4 1,45.6525,-120.2098,0.003081699
2211,57333,201,WND,WIND,0,373162,45.651,-120.2598,0,wind," 13616, 13617, 13618, 13619, ",13616,ARLINGTON 7 1,45.651,-120.2598,0
2212,3029,32,WAT,HYDRO,0,114477,43.3558,-122.2494,0,hydro,,13633,IDLEYLD PARK 3 1,43.3558,-122.2494,0
2213,6421,38.5,WAT,HYDRO,0,143451,43.280611,-122.40248,0,hydro,,13659,IDLEYLD PARK 4 4,43.2727,-122.4475,2.335525012
2214,57803,3,WND,WIND,0,5928,44.396944,-117.271944,0,wind," 74005, ",74005,WEISER 2,44.2989,-117.0262,13.93092643
2215,3083,120,WAT,HYDRO,0,272427.999,43.9153,-122.7531,0,hydro,,13583,LOWELL 4 4,43.9153,-122.7531,0
2216,6174,49,WAT,HYDRO,0,265582,42.6717,-122.6772,0,hydro,,13655,TRAIL 1,42.6717,-122.6772,0
2217,3084,990.5,WAT,HYDRO,0,4474352.001,45.9402,-119.2988,0,hydro,,13475,UMATILLA 2 6,45.9402,-119.2988,0
2218,56193,8.5,WDS,BIOMASS,0,0,42.355517,-122.904642,0,other," 13150, 13151, ",13150,CENTRAL POINT 1 1,42.358,-122.8836,1.090741215
2219,50360,1.8,WAT,HYDRO,0,6718,43.771896,-117.155023,0,hydro,,74329,NEW PLYMOUTH 4,43.9044,-116.8197,19.09156326
2220,61338,2.2,SUN,SOLAR,0,3850,45.16964,-123.13633,0,solar," 13097, ",13097,SALEM 1 1,45.0728,-123.1074,6.835275207
2221,63050,71.4,SUN,SOLAR,0,0,44.154107,-120.53409,0,solar," 13403, 13404, ",13403,PRINEVILLE 1,44.1967,-120.6611,6.962743286
2222,63465,2.2,SUN,SOLAR,0,0,45.172332,-122.622665,0,solar," 13313, ",13313,MOLALLA 1,45.1696,-122.6018,1.036511776
2223,63441,162,SUN,SOLAR,0,0,45.54,-120.18,0,solar," 13468, 13469, ",13468,ARLINGTON 4 2,45.6525,-120.2098,7.902590208
2224,58099,200,WND,WIND,0,80604,45.5857,-120.0904,0,wind," 13575, ",13575,IONE 2 2,45.6533,-119.9914,6.694332262
2225,61855,3,SUN,SOLAR,0,0,43.951376,-117.07478,0,solar," 13448, ",13448,ONTARIO 1 2,44.0355,-117.0318,6.190562829
2226,63663,2.5,SUN,SOLAR,0,0,45.12795,-122.61382,0,solar," 13239, 13240, ",13239,MOUNT ANGEL 1,45.0517,-122.6884,6.405806846
2227,58022,33,GEO,GEOTHERMAL,0,185456.001,44.023056,-117.46806,0,other," 13688, ",13688,VALE 2 2,44.0231,-117.4681,0.003633124
2228,60070,350,WND,WIND,0,0,45.55455,-119.11434,0,wind," 13415, 13416, ",13415,HERMISTON 1 1,45.7648,-119.1971,15.06327574
2229,3047,40.8,WAT,HYDRO,0,132751,45.243287,-122.27995,0,hydro,,13593,ESTACADA 3 2,45.2433,-122.28,0.002599225
2230,57526,265,WND,WIND,0,474141,45.731611,-120.083466,0,wind," 13458, ",13458,ARLINGTON 3 1,45.7119,-120.125,2.426912672
2231,60548,9.9,SUN,SOLAR,0,20706,44.06803,-121.22838,0,solar," 13389, ",13389,BEND 3 2,44.0749,-121.1905,1.944332613
2232,62268,5.6,SUN,SOLAR,0,10692,42.695,-121.614,0,solar," 13375, ",13375,CHILOQUIN 2,43.0194,-121.6308,22.40896216
2233,62241,8,SUN,SOLAR,0,11511,45.917,-119.343,0,solar," 13470, 13471, 13472, 13473, 13474, 13476, 13477, 13478, 13479, 13480, ",13470,UMATILLA 2 1,45.9402,-119.2988,2.665579448
2234,6505,51,WAT,HYDRO,0,160560,45.122009,-122.06987,0,hydro,,13577,ESTACADA 2 2,45.122,-122.0699,0.001592918
2235,63488,400,SUN,SOLAR,0,0,43.312167,-120.821756,0,solar," 13387, ",13387,BEND 2 2,44.0067,-121.3017,53.64477552
2236,59374,5,SUN,SOLAR,0,11012,42.203333,-121.046389,0,solar," 13558, 13559, 13560, 13561, ",13558,KLAMATH FALLS 5 5,42.1739,-121.8106,39.27844389
2237,63235,2.2,SUN,SOLAR,0,323,45.472,-123.129,0,solar," 13084, 13085, ",13084,FOREST GROVE 1,45.4992,-123.0783,3.097465137
2238,61860,3,SUN,SOLAR,0,0,44.112841,-117.028093,0,solar," 74017, ",74017,FRUITLAND 3 1,43.963,-116.8204,14.62985565
2239,60332,10,SUN,SOLAR,0,22904,43.796766,-117.065311,0,solar," 74012, ",74012,PARMA 1,43.8032,-116.9712,4.72693218
2240,61200,10,SUN,SOLAR,0,0,42.542084,-122.781338,0,solar," 13222, 13223, 13224, 13225, ",13222,SHADY COVE 1,42.487,-122.7634,3.910897657
2241,61201,10,SUN,SOLAR,0,24888,42.022336,-121.418873,0,solar," 13559, 13560, 13561, ",13559,KLAMATH FALLS 5 6,42.1739,-121.8106,22.69064916
2242,61423,8,SUN,SOLAR,0,19563,42.030332,-121.611565,0,solar," 13560, 13561, ",13560,KLAMATH FALLS 5 7,42.1739,-121.8106,14.24226408
2243,61430,10,SUN,SOLAR,0,24446,42.208988,-120.367807,0,solar," 13561, ",13561,KLAMATH FALLS 5 8,42.1739,-121.8106,74.09218776
2244,61424,10,SUN,SOLAR,0,24674,42.238888,-121.585833,0,solar," 13459, 13461, ",13459,KENO 1,42.0936,-122.0703,26.82090959
2245,62935,40,WND,WIND,0,0,45.683033,-119.458333,0,wind," 13540, 13541, 13542, ",13540,HERMISTON 4 4,45.8042,-119.37,9.395255698
2246,60112,1.4,SUN,SOLAR,0,1888,45.528457,-122.66317,0,solar," 13246, ",13246,PORTLAND 8 1,45.5179,-122.6601,0.744147624
2247,57653,6.5,NG,GAS,168621.131,43702,44.564333,-123.289089,0,ng," 13062, 13063, ",13062,CORVALLIS 1 1,44.5588,-123.3837,4.686104144
2248,56971,9.9,WND,WIND,0,21184,45.7122,-119.4044,0,wind," 13541, 13542, ",13541,HERMISTON 4 5,45.8042,-119.37,6.567845467
2249,58961,2,SUN,SOLAR,0,836,42.254167,-121.785,0,solar," 13461, ",13461,KENO 3,42.0936,-122.0703,18.36752678
